trade_id,symbol,side,quantity,entry_time,entry_price,exit_time,exit_price,stop_loss,take_profit,pnl,commission,exit_reason,duration_minutes
cf625a11-85e6-492f-bee6-32971ea861e7,US500,long,1.0,2025-10-13T09:55:00-04:00,6651.69017578125,2025-10-13T10:20:00-04:00,6631.428993570476,6631.438993570477,6702.283131308183,-2026.1182210773768,2.0,sl,25.0
bf0b4b18-b75f-4a2b-9c6d-6844f573e718,US500,short,1.0,2025-10-14T09:40:00-04:00,6558.30005859375,2025-10-14T09:50:00-04:00,6581.871299398274,6581.861299398273,6499.431956582442,-2357.124080452377,2.0,sl,10.0
5953b995-4bcf-4b62-a0b9-3e1657715542,US500,long,1.0,2025-10-15T09:50:00-04:00,6698.59984375,2025-10-15T11:40:00-04:00,6677.918739664226,6677.928739664227,6750.242603964433,-2068.110408577377,2.0,sl,110.0
bc09d3a8-3433-4540-bfd8-4f42b14519f2,US500,long,1.0,2025-10-16T10:40:00-04:00,6707.6301171875,2025-10-16T11:05:00-04:00,6690.798622476726,6690.808622476727,6749.648853964433,-1683.1494710773768,2.0,sl,25.0
8d641a47-23d8-4e55-ae59-1da69c706829,US500,long,1.0,2025-10-17T14:00:00-04:00,6653.78978515625,2025-10-17T15:50:00-04:00,6667.2099609375,6643.438993570477,6679.631764120683,1342.0175781249782,2.0,session_end,110.0
dd50485a-68ce-472e-80e5-65c337fa432f,US500,long,1.0,2025-10-20T09:45:00-04:00,6715.019765625,2025-10-20T15:50:00-04:00,6739.97021484375,6701.348661539227,6749.162525839433,2495.044921874978,2.0,session_end,365.0
7960fb6c-560d-45aa-9c5b-ace8984d2cdd,US500,long,1.0,2025-10-21T10:50:00-04:00,6743.48021484375,2025-10-21T13:00:00-04:00,6732.098915445476,6732.108915445477,6771.873463339433,-1138.1299398273768,2.0,sl,130.0
8e5de280-4f10-4b21-8b31-ba61649c108f,US500,short,1.0,2025-10-22T10:40:00-04:00,6706.96021484375,2025-10-22T10:55:00-04:00,6722.951377523274,6722.941377523273,6667.042308144942,-1599.1162679523768,2.0,sl,15.0
e0247966-66f8-4a71-9b7a-7c4cb4cc2187,US500,long,1.0,2025-10-23T09:35:00-04:00,6712.3801171875,2025-10-23T15:50:00-04:00,6739.919921875,6697.358915445477,6749.898121542558,2753.980468749978,2.0,session_end,375.0
3ab9c67f-a275-468b-b7ea-b1b2ed0ffff3,US500,long,1.0,2025-10-24T09:35:00-04:00,6794.4601953125,2025-10-24T10:55:00-04:00,6782.788856851726,6782.798856851727,6823.578541464433,-1167.1338460773768,2.0,sl,80.0
670a1abe-40cb-431f-a679-c8055a1e9098,US500,long,1.0,2025-10-27T10:00:00-04:00,6856.4699609375,2025-10-27T15:50:00-04:00,6876.93017578125,6845.598661539227,6883.613209433183,2046.0214843749782,2.0,session_end,350.0
d3222e9c-8aa9-4a85-8fb6-2543e3103f82,US500,long,1.0,2025-10-28T14:00:00-04:00,6899.32982421875,2025-10-28T15:50:00-04:00,6895.2998046875,6890.878934976727,6920.422047323808,-403.0019531250218,2.0,session_end,110.0
f02d02ef-5740-4ded-b8a1-473660bd69c9,US500,long,1.0,2025-10-29T09:40:00-04:00,6915.78001953125,2025-10-29T10:50:00-04:00,6903.378700601726,6903.388700601727,6946.723316855058,-1240.1318929523768,2.0,sl,70.0
6e0127ba-6003-4b9b-872b-50109b45dcf9,US500,short,1.0,2025-10-30T09:35:00-04:00,6839.74,2025-10-30T09:45:00-04:00,6858.861045492024,6858.851045492023,6791.997386269942,-1912.1045492023768,2.0,sl,10.0
