trade_id,symbol,side,quantity,entry_time,entry_price,exit_time,exit_price,stop_loss,take_profit,pnl,commission,exit_reason,duration_minutes
2f217063-6730-40d9-b6a5-8863be1600f1,NVDA,short,0.4,2025-10-09T09:35:00-04:00,234.57489694824218,2025-10-09T09:50:00-04:00,236.85010732421875,236.85000732421875,230.02497619628906,-91.00841503906281,2.0,sl,15.0
58180cd4-fb48-4766-ae62-79e3f052e330,NVDA,short,0.5,2025-10-10T09:35:00-04:00,231.40489877929687,2025-10-10T09:50:00-04:00,227.57529287109375,233.31990173339844,227.57519287109375,191.48029541015603,2.0,tp,15.0
c5aa152e-9ce5-4c95-920e-47f122cf89f4,NVDA,long,0.7000000000000001,2025-10-13T09:45:00-04:00,222.51859365234375,2025-10-13T10:10:00-04:00,221.16989694824218,221.1699969482422,225.21548706054688,-94.40876928710993,2.0,sl,25.0
a678fa17-c8c0-4c1d-a29b-82fea1409b4e,NVDA,long,1.2000000000000002,2025-10-14T10:40:00-04:00,221.48009572753907,2025-10-14T10:45:00-04:00,220.67990671386718,220.6800067138672,223.07997375488281,-96.02268164062595,2.0,sl,5.0
96dca2fe-25ab-4aee-9309-0da5794d1d5d,NVDA,long,0.2,2025-10-15T09:50:00-04:00,230.07010732421875,2025-10-15T15:15:00-04:00,238.92971201171875,225.64010498046875,238.92981201171875,177.1920937499999,2.0,tp,325.0
202ef45b-b503-48e6-9229-8523e73f4bb5,NVDA,short,0.4,2025-10-16T09:45:00-04:00,235.2499,2025-10-16T09:50:00-04:00,237.51009572753907,237.50999572753906,230.73000854492187,-90.40782910156281,2.0,sl,5.0
f8e22577-6869-4712-b80c-2bd07eee91d7,NVDA,short,0.4,2025-10-17T09:35:00-04:00,231.48990549316406,2025-10-17T10:10:00-04:00,233.83010305175782,233.8300030517578,226.81001037597656,-93.60790234375031,2.0,sl,35.0
6126c803-fff4-4d55-bc26-2adf01a59a7a,NVDA,short,0.30000000000000004,2025-10-20T09:40:00-04:00,235.05989755859375,2025-10-20T09:55:00-04:00,237.9101048828125,237.9100048828125,229.35998291015625,-85.50621972656275,2.0,sl,15.0
02f8b356-3107-4c9b-8324-3d92f36d8568,NVDA,short,0.7000000000000001,2025-10-21T09:45:00-04:00,238.5188971923828,2025-10-21T10:25:00-04:00,235.8970854736328,239.8300030517578,235.8969854736328,183.52682031249972,2.0,tp,40.0
b6b0d489-7dd1-41d5-9169-c931e73afcc5,NVDA,long,0.6000000000000001,2025-10-22T09:40:00-04:00,237.9500969482422,2025-10-22T10:20:00-04:00,236.22240244140625,236.22250244140625,241.40498596191406,-103.66167041015673,2.0,sl,40.0
fa91af09-85d3-48a7-b9a5-36a36cd193fd,NVDA,long,0.4,2025-10-23T09:35:00-04:00,231.00519643554688,2025-10-23T14:55:00-04:00,235.77520151367187,228.61999389648437,235.77530151367188,190.80020312499983,2.0,tp,320.0
e52b92a7-ec80-4a7e-bbf6-bc7ceab305ec,NVDA,long,0.8,2025-10-24T09:35:00-04:00,249.65009389648438,2025-10-24T09:45:00-04:00,248.32990061035156,248.33000061035156,252.28998046875,-105.61546289062562,2.0,sl,10.0
56bff52d-5dbb-418d-b166-f0929db76362,NVDA,short,0.9,2025-10-27T10:00:00-04:00,253.95990671386718,2025-10-27T10:15:00-04:00,251.85011892089844,255.01500061035156,251.85001892089844,189.8809013671871,2.0,tp,15.0
48b09712-8d04-4a66-a79a-d74fc2347373,NVDA,long,1.3,2025-10-28T09:40:00-04:00,260.8251122070312,2025-10-28T09:45:00-04:00,260.0198877929688,260.0199877929688,262.4350610351562,-104.67917382811493,2.0,sl,5.0
14be8954-f425-4b31-ac3a-1facc503fad0,NVDA,short,0.8,2025-10-29T10:35:00-04:00,263.46001352539065,2025-10-29T11:30:00-04:00,260.9204161621094,264.7300122070312,260.92031616210943,203.16778906249965,2.0,tp,55.0
fbcbd432-ff09-466e-87e4-f8cccfe0dd9e,NVDA,short,0.5,2025-10-30T09:35:00-04:00,258.14980234375,2025-10-30T09:45:00-04:00,260.2500096679687,260.2499096679687,253.94988769531255,-105.01036621093363,2.0,sl,10.0
e17675fb-c208-4901-8adc-f97ebc900ce9,NVDA,long,0.6000000000000001,2025-10-31T09:50:00-04:00,260.385109765625,2025-10-31T11:35:00-04:00,258.6199854492188,258.6200854492188,263.91485839843745,-105.90745898437036,2.0,sl,105.0
4144273a-672c-459f-ba8d-37d6078bb004,NVDA,short,0.6000000000000001,2025-11-03T09:35:00-05:00,256.8098975585938,2025-11-03T13:10:00-05:00,258.41010488281245,258.4100048828125,253.6099829101563,-96.01243945312036,2.0,sl,215.0
a67e7577-4c77-447f-a364-8825f7a39b1a,NVDA,long,0.30000000000000004,2025-11-04T09:35:00-05:00,251.8301018310547,2025-11-04T15:50:00-05:00,250.5800018310547,248.2700030517578,258.94999938964844,-37.50300000000011,2.0,session_end,375.0
fb45ed43-7305-43ce-b57c-39f9c7e11b5b,NVDA,long,0.4,2025-11-05T09:50:00-05:00,251.81519399414063,2025-11-05T10:00:00-05:00,249.5098932861328,249.5099932861328,256.42529541015625,-92.21202832031281,2.0,sl,10.0
f466de8f-7409-48da-a17e-c1b5910df12a,NVDA,short,0.5,2025-11-06T09:35:00-05:00,250.22989572753906,2025-11-06T09:50:00-05:00,246.33009938964844,252.17999389648438,246.32999938964844,194.98981689453103,2.0,tp,15.0
58fe753c-5193-4de6-a582-f5aec2e5d0ae,NVDA,short,0.5,2025-11-07T09:35:00-05:00,228.44139780273437,2025-11-07T09:40:00-05:00,230.58010305175782,230.5800030517578,224.1644873046875,-106.93526245117226,2.0,sl,5.0
4e9e0dbe-ba92-497a-8cb8-b628a752c198,NVDA,long,0.6000000000000001,2025-11-10T09:40:00-05:00,244.72010122070313,2025-11-10T10:30:00-05:00,248.1798951171875,242.99000427246094,248.1799951171875,207.58763378906227,2.0,tp,50.0
5bd283fc-ad93-4c0e-8273-ceed1213aa6a,NVDA,short,0.6000000000000001,2025-11-11T10:10:00-05:00,240.55489267578125,2025-11-11T13:25:00-05:00,237.06506948242188,242.30000427246094,237.06496948242187,209.38939160156227,2.0,tp,195.0
054da75a-e617-430f-b3db-a1f64b890f53,NVDA,short,0.30000000000000004,2025-11-12T09:45:00-05:00,251.1178962158203,2025-11-12T10:00:00-05:00,254.7999974609375,254.7998974609375,243.75419372558594,-110.46303735351587,2.0,sl,15.0
f8f4f350-a2fa-4c60-b796-53b8fe5a5aba,NVDA,short,0.2,2025-11-13T09:40:00-05:00,249.34990610351562,2025-11-13T09:50:00-05:00,253.5301,253.53,240.99001831054687,-83.60387792968766,2.0,sl,10.0
e8ab4aa1-2d55-4e1a-8112-1a56c6afc775,NVDA,long,0.30000000000000004,2025-11-14T09:45:00-05:00,243.8250969482422,2025-11-14T11:25:00-05:00,251.31488962402344,240.08000061035156,251.31498962402344,224.6937802734374,2.0,tp,100.0
ebc5313b-e46e-4004-9731-61066da034f1,NVDA,long,0.4,2025-11-17T09:35:00-05:00,246.09009633789063,2025-11-17T11:05:00-05:00,243.44490610351562,243.44500610351562,251.37997680664063,-105.80760937500031,2.0,sl,90.0
