trade_id,symbol,side,quantity,entry_time,entry_price,exit_time,exit_price,stop_loss,take_profit,pnl,commission,exit_reason,duration_minutes
abc80c60-183a-44af-b07a-9e089600f231,US500,long,1.0,2024-12-27T10:50:00-05:00,4902.925,2024-12-27T11:40:00-05:00,4885.075,4885.2,4938.000000000001,-892.5000000000182,4.0,sl,50.0
cc5b1e9d-9af0-44f8-a8e8-86353339da92,US500,long,1.0,2024-12-30T09:40:00-05:00,4902.195,2024-12-30T12:55:00-05:00,4926.785,4889.65,4926.91,1229.5000000000073,4.0,tp,195.0
e8e91901-74a1-49c5-add1-a33c553ad75f,US500,long,1.0,2024-12-31T09:35:00-05:00,4942.965,2024-12-31T10:15:00-05:00,4956.075000000001,4936.16,4956.200000000001,655.5000000000291,4.0,tp,40.0
f3aed977-1287-4770-a2d1-0ed889779f03,US500,short,1.0,2025-01-01T09:40:00-05:00,4863.625,2025-01-01T15:50:00-05:00,4859.68,4883.04,4825.17,197.24999999998545,4.0,session_end,370.0
441b842a-02db-4e76-b95a-b52c41be56a0,US500,short,1.0,2025-01-02T09:35:00-05:00,4851.235,2025-01-02T09:50:00-05:00,4859.945,4859.82,4834.44,-435.5000000000018,4.0,sl,15.0
c79b73cd-0db0-43c0-a755-5b23a00fd949,US500,long,1.0,2025-01-03T09:35:00-05:00,4875.445,2025-01-03T10:35:00-05:00,4866.275,4866.4,4893.16,-458.50000000000364,4.0,sl,60.0
ace4e919-b6c5-4cb2-9df1-3ab27bead0d9,US500,long,1.0,2025-01-06T09:40:00-05:00,4811.835,2025-01-06T15:35:00-05:00,4844.505,4795.25,4844.63,1633.5000000000036,4.0,tp,355.0
38b18c39-d0d7-40e5-bf19-18671a89ab64,US500,short,1.0,2025-01-07T09:40:00-05:00,4816.795,2025-01-07T12:45:00-05:00,4832.315,4832.19,4786.380000000001,-775.9999999999764,4.0,sl,185.0
7d57af89-0bc2-48f6-bff6-6138ebaf084d,US500,long,1.0,2025-01-08T09:40:00-05:00,4806.635,2025-01-08T13:05:00-05:00,4790.695,4790.82,4837.890000000001,-797.0000000000255,4.0,sl,205.0
6b9bbb4a-95d3-4105-bf92-856f80f30650,US500,long,1.0,2025-01-09T11:05:00-05:00,4814.825,2025-01-09T15:50:00-05:00,4829.08,4784.14,4875.819999999999,712.7500000000055,4.0,session_end,285.0
bfafb9b1-2f58-44e8-b9b6-cf8b4e54777d,US500,long,1.0,2025-01-10T09:50:00-05:00,4831.185,2025-01-10T10:50:00-05:00,4820.285,4820.41,4852.3600000000015,-545.0000000000273,4.0,sl,60.0
067707a9-53b5-4a32-baff-728585ebc613,US500,short,1.0,2025-01-13T10:00:00-05:00,4786.445,2025-01-13T15:50:00-05:00,4783.69,4799.13,4761.449999999999,137.75000000000546,4.0,session_end,350.0
f8f3d938-3241-4051-9d02-c3c4c6e0626b,US500,short,1.0,2025-01-14T09:40:00-05:00,4773.545,2025-01-14T11:05:00-05:00,4789.565,4789.44,4742.130000000001,-800.9999999999764,4.0,sl,85.0
a773cbfe-73ec-46bf-b212-d6f580b25158,US500,short,1.0,2025-01-15T09:40:00-05:00,4799.275,2025-01-15T09:50:00-05:00,4811.985,4811.86,4774.48,-635.5000000000018,4.0,sl,10.0
46574bff-067e-4565-8ee4-68483f12273a,US500,long,1.0,2025-01-16T09:35:00-05:00,4815.355,2025-01-16T11:20:00-05:00,4842.124999999998,4801.72,4842.249999999998,1338.4999999999309,4.0,tp,105.0
4310d115-3963-406f-aa1d-a94af8f6d1d5,US500,short,1.0,2025-01-17T09:40:00-05:00,4784.435,2025-01-17T15:50:00-05:00,4760.59,4804.97,4743.740000000001,1192.2500000000127,4.0,session_end,370.0
d31e792d-d9f3-439a-a713-c60155bb8af4,US500,short,1.0,2025-01-20T09:50:00-05:00,4747.115,2025-01-20T10:10:00-05:00,4757.625,4757.5,4726.719999999999,-525.5000000000109,4.0,sl,20.0
72badc47-13ee-4de0-b4d0-6081fdb7250c,US500,short,1.0,2025-01-21T09:35:00-05:00,4747.925,2025-01-21T10:45:00-05:00,4725.915,4759.18,4725.79,1100.500000000011,4.0,tp,70.0
10ad6f9a-72fc-4bda-a68f-f1754e961444,US500,long,1.0,2025-01-22T09:45:00-05:00,4730.045,2025-01-22T10:55:00-05:00,4715.895,4716.02,4757.719999999999,-707.4999999999818,4.0,sl,70.0
e6df2e10-bd48-496b-9c00-1d32f836fcd0,US500,long,1.0,2025-01-23T10:05:00-05:00,4724.365,2025-01-23T12:00:00-05:00,4709.465,4709.59,4753.539999999999,-744.9999999999818,4.0,sl,115.0
91e82f4c-2f5a-4ae0-81f5-16ca7507657d,US500,long,1.0,2025-01-24T09:55:00-05:00,4709.185,2025-01-24T10:05:00-05:00,4698.925,4699.05,4729.080000000001,-513.0000000000109,4.0,sl,10.0
302fed4e-2541-476a-b0e6-72c803b6a8b6,US500,short,1.0,2025-01-27T09:40:00-05:00,4736.025,2025-01-27T13:40:00-05:00,4751.085,4750.96,4706.529999999999,-753.00000000002,4.0,sl,240.0
8a19a746-65cd-47c3-8902-86a908ba5079,US500,long,1.0,2025-01-28T09:40:00-05:00,4788.235,2025-01-28T10:05:00-05:00,4774.505,4774.63,4815.069999999999,-686.4999999999782,4.0,sl,25.0
bb77967f-2b4a-4a71-b585-600982cbb6ac,US500,short,1.0,2025-01-29T09:40:00-05:00,4809.665,2025-01-29T09:50:00-05:00,4824.395,4824.27,4780.829999999999,-736.5000000000236,4.0,sl,10.0
bef0ebd6-251f-4061-9371-608bad4361c6,US500,short,1.0,2025-01-30T09:35:00-05:00,4806.715,2025-01-30T11:40:00-05:00,4776.905000000001,4821.87,4776.780000000001,1490.4999999999745,4.0,tp,125.0
128a2a7c-08ed-4bb3-956a-c2f4850f284e,US500,short,1.0,2025-01-31T09:40:00-05:00,4764.515,2025-01-31T15:50:00-05:00,4750.37,4787.01,4719.900000000001,707.2500000000218,4.0,session_end,370.0
3edf8f83-3fe5-45f4-a137-b2a7043187a3,US500,short,1.0,2025-02-03T09:40:00-05:00,4741.275,2025-02-03T10:40:00-05:00,4750.885,4750.76,4722.6799999999985,-480.5000000000291,4.0,sl,60.0
381557fa-7dac-475e-af6a-1dbb6caac96a,US500,long,1.0,2025-02-04T09:35:00-05:00,4817.785,2025-02-04T10:25:00-05:00,4799.105,4799.23,4854.52,-934.0000000000146,4.0,sl,50.0
739c05ad-c30b-4b24-aa6e-a28db4d8f98d,US500,long,1.0,2025-02-05T09:45:00-05:00,4833.025,2025-02-05T09:55:00-05:00,4827.295,4827.42,4843.859999999999,-286.4999999999782,4.0,sl,10.0
460d9077-3187-4b33-bf4b-02b3085938f1,US500,long,1.0,2025-02-06T09:40:00-05:00,4856.645,2025-02-06T12:25:00-05:00,4882.175000000001,4843.63,4882.300000000001,1276.5000000000327,4.0,tp,165.0
c02cf974-2093-43fb-be18-12aafd0a13d5,US500,long,1.0,2025-02-07T09:40:00-05:00,4895.415,2025-02-07T09:45:00-05:00,4904.485,4890.63,4904.61,453.49999999998545,4.0,tp,5.0
3d776f48-972c-46f4-88fb-97bea9efc2ff,US500,short,1.0,2025-02-10T09:50:00-05:00,4879.125,2025-02-10T12:05:00-05:00,4900.185,4900.06,4837.629999999999,-1053.00000000002,4.0,sl,135.0
9501ed4a-ded9-4e45-bccb-469dee103a09,US500,long,1.0,2025-02-11T09:40:00-05:00,4921.365,2025-02-11T09:50:00-05:00,4910.765,4910.89,4941.939999999999,-529.9999999999727,4.0,sl,10.0
51314c98-1d3e-402f-bc21-5921a866bcdc,US500,short,1.0,2025-02-12T09:40:00-05:00,4914.535,2025-02-12T10:00:00-05:00,4883.844999999999,4930.13,4883.719999999999,1534.5000000000255,4.0,tp,20.0
fa7bc69f-a35a-4b6e-b874-b232ec1559a3,US500,long,1.0,2025-02-13T10:20:00-05:00,4888.855,2025-02-13T15:50:00-05:00,4920.36,4868.18,4929.829999999998,1575.2500000000055,4.0,session_end,330.0
c5dd10e8-4e32-4051-aca0-e0d0a25ca8ba,US500,long,1.0,2025-02-14T09:40:00-05:00,4918.515,2025-02-14T09:55:00-05:00,4910.785,4910.91,4933.350000000001,-386.50000000002365,4.0,sl,15.0
86135d8f-cbcb-4f70-9909-e21af10963a9,US500,short,1.0,2025-02-17T09:35:00-05:00,4959.945,2025-02-17T09:40:00-05:00,4964.365,4964.24,4951.73,-221.00000000000364,4.0,sl,5.0
2588fc8a-7a58-4a4e-b73d-0036ae857b46,US500,short,1.0,2025-02-18T09:35:00-05:00,4918.705,2025-02-18T10:25:00-05:00,4928.785,4928.66,4899.17,-503.99999999999636,4.0,sl,50.0
55c5c79d-7d5a-4b2c-abf8-64d44b1f2e13,US500,long,1.0,2025-02-19T09:40:00-05:00,5013.355,2025-02-19T12:25:00-05:00,4993.635,4993.76,5052.169999999998,-985.9999999999673,4.0,sl,165.0
b6b342da-8214-437e-b701-e8a9da4fec0e,US500,short,1.0,2025-02-20T09:45:00-05:00,4977.755,2025-02-20T10:40:00-05:00,4991.895,4991.77,4950.099999999999,-707.0000000000164,4.0,sl,55.0
84895bc1-e40b-459b-b01d-9b3c0e9d86bd,US500,long,1.0,2025-02-21T09:55:00-05:00,5052.025,2025-02-21T12:55:00-05:00,5037.935,5038.06,5079.579999999998,-704.4999999999618,4.0,sl,180.0
42c4ae0b-71ba-4d41-84f3-2a612cef1a7a,US500,short,1.0,2025-02-24T09:55:00-05:00,5008.325,2025-02-24T13:40:00-05:00,5022.825,5022.7,4979.95,-725.0,4.0,sl,225.0
4ed5d72d-c829-4b63-9801-d7ede0e22273,US500,long,1.0,2025-02-25T09:55:00-05:00,5052.315,2025-02-25T10:55:00-05:00,5033.485,5033.61,5089.349999999999,-941.4999999999964,4.0,sl,60.0
d5830ad3-a2ae-448f-bd75-8db05b53ce3e,US500,short,1.0,2025-02-26T09:40:00-05:00,5056.175,2025-02-26T10:10:00-05:00,5069.815,5069.69,5029.520000000001,-681.9999999999709,4.0,sl,30.0
696497a2-c9f3-4dbb-9423-39410b91377c,US500,long,1.0,2025-02-27T09:45:00-05:00,5038.485,2025-02-27T10:35:00-05:00,5020.385,5020.51,5074.059999999999,-904.9999999999727,4.0,sl,50.0
3740387e-fd03-4e75-a108-52ad1d6d8e08,US500,short,1.0,2025-02-28T09:40:00-05:00,5012.495,2025-02-28T12:50:00-05:00,5034.125,5034.0,4969.86,-1081.5000000000055,4.0,sl,190.0
4de7f849-c3af-4cec-9b9b-97cf38c24087,US500,short,1.0,2025-03-03T09:55:00-05:00,5033.795,2025-03-03T10:25:00-05:00,5015.925000000001,5042.98,5015.800000000001,893.4999999999491,4.0,tp,30.0
683ff46e-3382-4bf4-aec5-edca545db0eb,US500,long,1.0,2025-03-04T09:35:00-05:00,5070.765,2025-03-04T09:50:00-05:00,5082.615000000001,5064.59,5082.740000000001,592.5000000000182,4.0,tp,15.0
349731ee-ba98-44c0-a015-1171d7f9339f,US500,long,1.0,2025-03-05T09:40:00-05:00,5046.005,2025-03-05T10:10:00-05:00,5026.365,5026.49,5084.660000000001,-982.0000000000164,4.0,sl,30.0
a15eb1da-e0e0-4ca7-b119-02504f0f464d,US500,short,1.0,2025-03-06T09:45:00-05:00,5025.425,2025-03-06T10:45:00-05:00,5037.895,5037.77,5001.11,-623.5000000000127,4.0,sl,60.0
5fbfefc4-04ab-4fd6-90ea-8be3294f0d71,US500,short,1.0,2025-03-07T10:10:00-05:00,5041.075,2025-03-07T15:35:00-05:00,5074.265,5074.14,4975.319999999999,-1659.5000000000255,4.0,sl,325.0
e73029fb-7e2d-4579-8cd3-61968ca31c98,US500,short,1.0,2025-03-10T09:45:00-05:00,5064.025,2025-03-10T12:35:00-05:00,5042.254999999999,5075.16,5042.129999999999,1088.5000000000218,4.0,tp,170.0
f344c47e-d543-41ac-a1d6-c87e600e633a,US500,short,1.0,2025-03-11T09:40:00-05:00,5079.255,2025-03-11T09:45:00-05:00,5068.585,5084.84,5068.46,533.5000000000036,4.0,tp,5.0
ccc84eab-8e85-4346-9401-d2b05e0f4c01,US500,long,1.0,2025-03-12T09:40:00-05:00,5086.195,2025-03-12T12:10:00-05:00,5073.605,5073.73,5110.75,-629.5000000000073,4.0,sl,150.0
e6f6158c-2290-4965-a7f8-516fe65d4b50,US500,long,1.0,2025-03-13T09:45:00-05:00,5077.405,2025-03-13T12:00:00-05:00,5059.185,5059.31,5113.219999999998,-910.9999999999673,4.0,sl,135.0
acd049cf-f169-4a85-b973-53b84ed1226c,US500,long,1.0,2025-03-14T10:00:00-05:00,4987.805,2025-03-14T11:25:00-05:00,4975.055,4975.18,5012.68,-637.5,4.0,sl,85.0
a6811a2e-884f-4d9a-917d-2ff52aaba7d5,US500,long,1.0,2025-03-17T09:35:00-05:00,4980.345,2025-03-17T10:15:00-05:00,4992.095,4974.22,4992.22,587.5,4.0,tp,40.0
d306f7cb-ec12-4d6c-8516-b254d15af901,US500,short,1.0,2025-03-18T09:40:00-05:00,5012.235,2025-03-18T10:30:00-05:00,5031.085,5030.96,4975.159999999999,-942.5000000000182,4.0,sl,50.0
880b8835-9b9d-49dd-93ed-d178fcbebdb8,US500,short,1.0,2025-03-19T09:35:00-05:00,5032.465,2025-03-19T13:40:00-05:00,4993.755000000001,5052.07,4993.630000000001,1935.4999999999563,4.0,tp,245.0
851284d7-cef0-4134-a9bf-30a66c64c7b9,US500,long,1.0,2025-03-20T09:40:00-05:00,4954.145,2025-03-20T10:05:00-05:00,4944.425,4944.55,4972.960000000001,-486.00000000001273,4.0,sl,25.0
d3102a03-d3c2-4546-be0f-153aff704628,US500,long,1.0,2025-03-21T09:55:00-05:00,4925.885,2025-03-21T10:10:00-05:00,4938.115,4919.52,4938.24,611.4999999999782,4.0,tp,15.0
deb0f865-e07a-41f9-bcfa-829afffa0feb,US500,long,1.0,2025-03-24T12:20:00-05:00,4959.005,2025-03-24T14:50:00-05:00,4979.28,4938.54,4999.56,1013.7499999999818,4.0,session_end,150.0
e76bb55a-a807-4f24-9ce7-bebe78c98d9b,US500,long,1.0,2025-03-25T09:35:00-05:00,4949.545,2025-03-25T09:55:00-05:00,4937.905,4938.03,4972.200000000001,-582.0000000000164,4.0,sl,20.0
52cea64e-8dde-4d22-8f10-5abe2fa467f7,US500,long,1.0,2025-03-26T09:40:00-05:00,4942.525,2025-03-26T10:10:00-05:00,4934.275,4934.4,4958.4,-412.5,4.0,sl,30.0
762d6b53-7ba6-4fd9-b302-319b9f1aa2e5,US500,short,1.0,2025-03-27T09:35:00-05:00,4927.185,2025-03-27T09:55:00-05:00,4907.435,4937.31,4907.31,987.5,4.0,tp,20.0
c468904d-4f8f-47fa-9b7d-cedd3a27d6e6,US500,short,1.0,2025-03-28T09:40:00-05:00,4948.085,2025-03-28T09:55:00-05:00,4958.995,4958.87,4926.89,-545.4999999999927,4.0,sl,15.0
868c9fc1-5ee1-4602-9b76-64013577468d,US500,short,1.0,2025-03-31T09:35:00-05:00,4936.255,2025-03-31T10:05:00-05:00,4942.605,4942.48,4924.180000000001,-317.4999999999727,4.0,sl,30.0
bca0aaac-c8eb-4524-a09d-566f417905d0,US500,long,1.0,2025-04-01T09:35:00-05:00,4971.195,2025-04-01T12:50:00-05:00,4951.775,4951.9,5009.41,-971.0000000000036,4.0,sl,195.0
cfcb7aba-ee30-4029-bc49-1b3f1b8a74ec,US500,short,1.0,2025-04-02T09:35:00-05:00,4978.645,2025-04-02T14:50:00-05:00,4964.54,4993.91,4948.490000000002,705.2500000000236,4.0,session_end,315.0
7908ba4e-279d-46cc-b430-e5e455c8d6cf,US500,short,1.0,2025-04-03T09:45:00-05:00,4939.285,2025-04-03T09:55:00-05:00,4944.245,4944.12,4929.99,-248.00000000000182,4.0,sl,10.0
d07ac38c-d908-4dbf-a707-1ec0cf40b958,US500,long,1.0,2025-04-04T09:40:00-05:00,4892.405,2025-04-04T09:55:00-05:00,4906.134999999999,4885.29,4906.259999999999,686.4999999999782,4.0,tp,15.0
6cadf5c5-12a4-4c9f-bd34-f700f5ef5ffb,US500,short,1.0,2025-04-07T09:55:00-05:00,4914.345,2025-04-07T12:35:00-05:00,4935.145,4935.02,4873.37,-1040.000000000009,4.0,sl,160.0
25b009b6-d15a-49a8-8368-9a376ac35ad0,US500,long,1.0,2025-04-08T09:45:00-05:00,4919.295,2025-04-08T11:25:00-05:00,4906.445,4906.57,4944.370000000001,-642.5000000000182,4.0,sl,100.0
27176b18-948e-4164-b2b1-4ae10bb5caff,US500,long,1.0,2025-04-09T10:00:00-05:00,4877.605,2025-04-09T11:00:00-05:00,4859.355,4859.48,4913.48,-912.5,4.0,sl,60.0
dceb5093-724d-4ea4-8d33-fcccd4f13ab4,US500,short,1.0,2025-04-10T09:55:00-05:00,4834.695,2025-04-10T10:45:00-05:00,4804.244999999999,4850.17,4804.119999999999,1522.5000000000364,4.0,tp,50.0
95b76ca5-b564-4506-8ccb-83755b73599d,US500,short,1.0,2025-04-11T09:35:00-05:00,4723.075,2025-04-11T11:10:00-05:00,4693.085,4738.32,4692.96,1499.499999999989,4.0,tp,95.0
fd25e3af-9431-4954-b73e-2d68390babc5,US500,long,1.0,2025-04-14T09:35:00-05:00,4681.955,2025-04-14T10:05:00-05:00,4671.215,4671.34,4702.8099999999995,-536.9999999999891,4.0,sl,30.0
af353b4e-7b1a-4a3d-a1fa-1c443f7d9fe9,US500,long,1.0,2025-04-15T09:35:00-05:00,4668.585,2025-04-15T09:40:00-05:00,4657.965,4658.09,4689.2,-530.9999999999945,4.0,sl,5.0
0b8bef96-5209-49db-abeb-79457efa9acd,US500,long,1.0,2025-04-16T09:40:00-05:00,4667.935,2025-04-16T11:25:00-05:00,4658.105,4658.23,4686.970000000002,-491.50000000004184,4.0,sl,105.0
a01dfd80-4c23-4051-a470-21814b04b5ce,US500,long,1.0,2025-04-17T09:40:00-05:00,4661.845,2025-04-17T09:50:00-05:00,4653.815,4653.94,4677.280000000002,-401.50000000003274,4.0,sl,10.0
6b84bc15-db91-44cb-be9a-c74643e6ba33,US500,long,1.0,2025-04-18T09:45:00-05:00,4683.345,2025-04-18T10:40:00-05:00,4670.555,4670.68,4708.3,-639.4999999999982,4.0,sl,55.0
bfa56b66-6b17-4146-b0db-fcb6e51383d3,US500,long,1.0,2025-04-21T10:25:00-05:00,4712.495,2025-04-21T13:35:00-05:00,4690.045,4690.17,4756.7699999999995,-1122.499999999991,4.0,sl,190.0
4e93aca8-085f-45c5-8125-fc805bdb55c2,US500,long,1.0,2025-04-22T09:40:00-05:00,4756.955,2025-04-22T09:50:00-05:00,4751.315,4751.44,4767.610000000001,-282.00000000001637,4.0,sl,10.0
deeb7559-cae4-4292-b964-f454a75ba133,US500,long,1.0,2025-04-23T09:35:00-05:00,4786.065,2025-04-23T10:25:00-05:00,4770.915,4771.04,4815.739999999999,-757.4999999999818,4.0,sl,50.0
2e323ab2-b887-4dcf-9cca-8ebb171860ea,US500,long,1.0,2025-04-24T09:35:00-05:00,4696.625,2025-04-24T10:10:00-05:00,4685.655,4685.78,4717.9400000000005,-548.5000000000127,4.0,sl,35.0
d7475946-7020-454e-972d-41b3580e34b9,US500,short,1.0,2025-04-25T10:30:00-05:00,4681.785,2025-04-25T11:40:00-05:00,4697.805,4697.68,4650.369999999999,-801.0000000000218,4.0,sl,70.0
a2cf0698-3594-4a63-b730-c1fd2f80b31b,US500,short,1.0,2025-04-28T09:35:00-05:00,4660.775,2025-04-28T09:40:00-05:00,4666.345,4666.22,4650.259999999998,-278.5000000000309,4.0,sl,5.0
b6b28b0b-c35a-4b0f-9876-d7031c6e74db,US500,short,1.0,2025-04-29T09:40:00-05:00,4663.985,2025-04-29T11:05:00-05:00,4675.615,4675.49,4641.349999999999,-581.5000000000055,4.0,sl,85.0
41dffcdf-dd15-45ff-8ad2-dd69c1e903f4,US500,short,1.0,2025-04-30T09:35:00-05:00,4706.355,2025-04-30T12:10:00-05:00,4682.424999999999,4718.57,4682.299999999999,1196.5000000000146,4.0,tp,155.0
59183c3d-2bd8-4160-9e7c-ef67f8d020d4,US500,long,1.0,2025-05-01T09:45:00-05:00,4697.235,2025-05-01T09:55:00-05:00,4686.585,4686.71,4717.909999999999,-532.4999999999818,4.0,sl,10.0
ac96665b-3c3d-4970-bacb-d79295ad8793,US500,short,1.0,2025-05-02T11:15:00-05:00,4679.265,2025-05-02T14:50:00-05:00,4654.29,4701.84,4634.490000000001,1248.7500000000182,4.0,session_end,215.0
ea99b43a-ded9-4319-8950-5b45d1a34464,US500,long,1.0,2025-05-05T09:35:00-05:00,4653.445,2025-05-05T12:35:00-05:00,4643.405,4643.53,4672.9,-501.9999999999982,4.0,sl,180.0
6850a316-15f6-47be-8120-119be4a7523a,US500,short,1.0,2025-05-06T09:35:00-05:00,4613.345,2025-05-06T09:40:00-05:00,4630.445,4630.32,4579.770000000001,-854.9999999999727,4.0,sl,5.0
6b42eeda-b762-44ed-8194-bedf380449bb,US500,short,1.0,2025-05-07T09:40:00-05:00,4628.855,2025-05-07T14:50:00-05:00,4616.05,4639.84,4607.259999999998,640.2499999999691,4.0,session_end,310.0
8263af35-617a-4680-9d5b-41b9970f8c4e,US500,short,1.0,2025-05-08T09:40:00-05:00,4606.385,2025-05-08T10:20:00-05:00,4616.755,4616.63,4586.27,-518.4999999999945,4.0,sl,40.0
121b3247-a69c-4186-b98a-a5ca2a395e52,US500,short,1.0,2025-05-09T09:35:00-05:00,4564.975,2025-05-09T10:40:00-05:00,4549.765000000001,4572.83,4549.640000000001,760.4999999999563,4.0,tp,65.0
e1d5d5cd-239c-4bbe-b667-9d597c56df47,US500,short,1.0,2025-05-12T10:15:00-05:00,4546.885,2025-05-12T11:50:00-05:00,4562.615,4562.49,4516.050000000001,-786.4999999999782,4.0,sl,95.0
30f3097e-e5f8-418a-b6fc-1a949a4b646b,US500,short,1.0,2025-05-13T10:05:00-05:00,4534.695,2025-05-13T14:50:00-05:00,4535.15,4553.32,4497.82,-22.749999999996362,4.0,session_end,285.0
1b702340-9f9a-425e-aa91-392bb0307dbd,US500,long,1.0,2025-05-14T09:35:00-05:00,4533.555,2025-05-14T09:40:00-05:00,4525.515,4525.64,4549.01,-401.9999999999982,4.0,sl,5.0
4e0fef6e-5bf1-4416-a908-767e089026e1,US500,long,1.0,2025-05-15T09:50:00-05:00,4570.175,2025-05-15T10:15:00-05:00,4559.175,4559.3,4591.55,-550.0,4.0,sl,25.0
60afb4db-869e-4eb3-a93f-58dee5c7d9b8,US500,long,1.0,2025-05-16T09:35:00-05:00,4584.735,2025-05-16T12:55:00-05:00,4611.684999999999,4571.01,4611.809999999999,1347.4999999999454,4.0,tp,200.0
41eb3173-96af-489e-9b2e-ced5cc3c6902,US500,long,1.0,2025-05-19T09:40:00-05:00,4611.705,2025-05-19T09:50:00-05:00,4606.395,4606.52,4621.699999999999,-265.49999999997453,4.0,sl,10.0
909ea604-af67-4e41-80f0-837c5bce4a19,US500,long,1.0,2025-05-20T09:45:00-05:00,4597.115,2025-05-20T10:40:00-05:00,4584.415,4584.54,4621.889999999999,-634.9999999999909,4.0,sl,55.0
8258decc-b225-4e4f-a1f4-e93404126099,US500,short,1.0,2025-05-21T10:15:00-05:00,4550.795,2025-05-21T13:05:00-05:00,4526.264999999999,4563.31,4526.139999999999,1226.5000000000327,4.0,tp,170.0
95049b00-7f9f-4290-b799-d048f353b8fd,US500,short,1.0,2025-05-22T09:45:00-05:00,4491.985,2025-05-22T10:15:00-05:00,4501.585,4501.46,4473.409999999999,-480.0000000000182,4.0,sl,30.0
f10886d5-9952-4416-bff6-302df864ff76,US500,long,1.0,2025-05-23T09:35:00-05:00,4496.825,2025-05-23T09:50:00-05:00,4486.115,4486.24,4517.62,-535.5000000000018,4.0,sl,15.0
47ac43b3-a116-4454-92d0-fc2ec0cf7713,US500,long,1.0,2025-05-26T09:40:00-05:00,4559.925,2025-05-26T10:25:00-05:00,4572.755,4553.26,4572.88,641.4999999999964,4.0,tp,45.0
61bf9c87-69aa-40b5-a6ff-5bd2b7c227f4,US500,long,1.0,2025-05-27T09:35:00-05:00,4589.585,2025-05-27T10:25:00-05:00,4577.275,4577.4,4613.580000000001,-615.50000000002,4.0,sl,50.0
fc0d1d53-9503-45f4-8aa5-f118d9257f3f,US500,long,1.0,2025-05-28T09:40:00-05:00,4529.415,2025-05-28T09:50:00-05:00,4523.085,4523.21,4541.45,-316.49999999999636,4.0,sl,10.0
